version,move_id,move_name_gs_korean,bank_hex,bank_offset_hex,cpu_address_hex,file_offset_hex,record_length,description,next_count,raw_hex,record_raw_hex,undefined_code_count
KOREAN_GOLD,173,코골기,0x6D,0x235B,0x635B,0x1B635B,60,자고있을 때만 쓸 수 있는 기술<NEXT>엄청난 코골기로 적을 공격한다,1,07 aa 01 4d 07 a6 07 8b 7f 03 77 04 48 7f 06 b5 7f 06 26 7f 07 a6 02 c2 7f 01 b2 06 2a 59 06 f6 08 bb 02 3d 7f 09 3a 01 61 01 b2 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,07 aa 01 4d 07 a6 07 8b 7f 03 77 04 48 7f 06 b5 7f 06 26 7f 07 a6 02 c2 7f 01 b2 06 2a 59 06 f6 08 bb 02 3d 7f 09 3a 01 61 01 b2 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,174,저주,0x6D,0x2397,0x6397,0x1B6397,53,고스트타입이랑 그 이외의 타입은<NEXT>기술의 효과가 다르다,1,01 4d 06 4a 09 de 09 88 07 a4 07 9c 03 cb 7f 01 a7 7f 07 9c 07 3c 07 97 7f 09 88 07 a4 07 8a 59 01 b2 06 2a 07 97 7f 0a bf 01 6a 01 01 7f 02 d9 04 33 02 d9,01 4d 06 4a 09 de 09 88 07 a4 07 9c 03 cb 7f 01 a7 7f 07 9c 07 3c 07 97 7f 09 88 07 a4 07 8a 59 01 b2 06 2a 07 97 7f 0a bf 01 6a 01 01 7f 02 d9 04 33 02 d9 50,0
KOREAN_GOLD,175,바둥바둥,0x6D,0x23CC,0x63CC,0x1B63CC,49,자신의 체력이 적을수록<NEXT>적에게 큰 데미지를 입힌다,1,07 aa 06 65 07 97 7f 08 bc 03 f2 07 9c 7f 07 cb 07 8b 06 26 03 ff 59 07 cb 07 01 01 34 7f 09 7b 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f9 02 d9,07 aa 06 65 07 97 7f 08 bc 03 f2 07 9c 7f 07 cb 07 8b 06 26 03 ff 59 07 cb 07 01 01 34 7f 09 7b 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f9 02 d9 50,0
KOREAN_GOLD,176,텍스쳐2,0x6D,0x23FD,0x63FD,0x1B63FD,44,당한 기술의 타입을 자신의<NEXT>저항력으로 바꾼다,1,02 e7 0a 71 7f 01 b2 06 2a 07 97 7f 09 88 07 a4 07 8b 7f 07 aa 06 65 07 97 59 07 ca 0a 77 03 f2 07 88 03 fe 7f 04 d9 02 0b 02 d9,02 e7 0a 71 7f 01 b2 06 2a 07 97 7f 09 88 07 a4 07 8b 7f 07 aa 06 65 07 97 59 07 ca 0a 77 03 f2 07 88 03 fe 7f 04 d9 02 0b 02 d9 50,0
KOREAN_GOLD,177,에어로블레스트,0x6D,0x2429,0x6429,0x1B6429,42,진공파를 발사해서 공격<NEXT>급소를 맞추기 쉽다,1,08 28 01 68 09 f4 04 36 7f 04 df 05 b7 0a 78 05 dd 7f 01 68 01 3d 59 01 ae 06 02 04 36 7f 04 62 08 df 01 b2 7f 06 41 02 d9,08 28 01 68 09 f4 04 36 7f 04 df 05 b7 0a 78 05 dd 7f 01 68 01 3d 59 01 ae 06 02 04 36 7f 04 62 08 df 01 b2 7f 06 41 02 d9 50,0
KOREAN_GOLD,178,목화포자,0x6D,0x2453,0x6453,0x1B6453,46,포자를 흩뿌려서 적의<NEXT>움직임을 더욱 둔화시킨다,1,0a 27 07 aa 04 36 7f 0a f0 05 a1 03 f1 05 dd 7f 07 cb 07 97 59 07 62 08 27 07 a3 07 8b 7f 02 f5 07 4d 7f 03 30 0a ad 06 63 09 82 02 d9,0a 27 07 aa 04 36 7f 0a f0 05 a1 03 f1 05 dd 7f 07 cb 07 97 59 07 62 08 27 07 a3 07 8b 7f 02 f5 07 4d 7f 03 30 0a ad 06 63 09 82 02 d9 50,0
KOREAN_GOLD,179,기사회생,0x6D,0x2481,0x6481,0x1B6481,49,자신의 체력이 적을수록<NEXT>적에게 큰 데미지를 입힌다,1,07 aa 06 65 07 97 7f 08 bc 03 f2 07 9c 7f 07 cb 07 8b 06 26 03 ff 59 07 cb 07 01 01 34 7f 09 7b 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f9 02 d9,07 aa 06 65 07 97 7f 08 bc 03 f2 07 9c 7f 07 cb 07 8b 06 26 03 ff 59 07 cb 07 01 01 34 7f 09 7b 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f9 02 d9 50,0
KOREAN_GOLD,180,원한,0x6D,0x24B2,0x64B2,0x1B64B2,60,상대가 발휘한 기술에 앙심을 품고<NEXT>그 기술포인트를 떨어뜨린다,1,05 c3 02 eb 01 01 7f 04 df 0a d6 0a 71 7f 01 b2 06 2a 07 01 7f 06 d3 06 69 07 8b 7f 0a 40 01 4d 59 01 a7 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 7f 03 83 06 ee 03 af 04 40 02 d9,05 c3 02 eb 01 01 7f 04 df 0a d6 0a 71 7f 01 b2 06 2a 07 01 7f 06 d3 06 69 07 8b 7f 0a 40 01 4d 59 01 a7 7f 01 b2 06 2a 0a 27 07 9e 09 de 04 36 7f 03 83 06 ee 03 af 04 40 02 d9 50,0
KOREAN_GOLD,181,눈싸라기,0x6D,0x24EE,0x64EE,0x1B64EE,51,눈을 바람에 실어서 공격한다<NEXT>적을 얼려버리기도 한다,1,02 ab 07 8b 7f 04 d9 03 c7 07 01 7f 06 67 06 ee 05 dd 7f 01 68 01 3d 0a 71 02 d9 59 07 cb 07 8b 7f 06 f3 03 f1 04 f6 04 3e 01 b2 03 15 7f 0a 71 02 d9,02 ab 07 8b 7f 04 d9 03 c7 07 01 7f 06 67 06 ee 05 dd 7f 01 68 01 3d 0a 71 02 d9 59 07 cb 07 8b 7f 06 f3 03 f1 04 f6 04 3e 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,182,방어,0x6D,0x2521,0x6521,0x1B6521,59,그 턴의 공격을 받지 않는다<NEXT>연속으로 사용하면 실패하기 쉽다,1,01 a7 7f 09 9f 07 97 7f 01 68 01 3d 07 8b 7f 04 de 08 26 7f 06 ca 02 c2 02 d9 59 07 0c 06 03 07 88 03 fe 7f 05 b7 07 4b 0a 6f 04 89 7f 06 67 0a 00 0a 6f 01 b2 7f 06 41 02 d9,01 a7 7f 09 9f 07 97 7f 01 68 01 3d 07 8b 7f 04 de 08 26 7f 06 ca 02 c2 02 d9 59 07 0c 06 03 07 88 03 fe 7f 05 b7 07 4b 0a 6f 04 89 7f 06 67 0a 00 0a 6f 01 b2 7f 06 41 02 d9 50,0
KOREAN_GOLD,183,마하펀치,0x6D,0x255C,0x655C,0x1B655C,58,엄청나게 빠른 펀치를 날려서<NEXT>반드시 선제공격이 되도록 한다,1,06 f6 08 bb 02 3a 01 34 7f 05 6c 04 35 7f 0a 0d 09 01 04 36 7f 02 3f 03 f1 05 dd 59 04 dd 03 45 06 63 7f 05 e1 07 d6 01 68 01 3d 07 9c 7f 03 27 03 15 03 ff 7f 0a 71 02 d9,06 f6 08 bb 02 3a 01 34 7f 05 6c 04 35 7f 0a 0d 09 01 04 36 7f 02 3f 03 f1 05 dd 59 04 dd 03 45 06 63 7f 05 e1 07 d6 01 68 01 3d 07 9c 7f 03 27 03 15 03 ff 7f 0a 71 02 d9 50,0
KOREAN_GOLD,184,겁나는 얼굴,0x6D,0x2596,0x6596,0x1B6596,56,무서운 얼굴로 적에게 겁을 줘서<NEXT>움직임을 더욱 둔화시킨다,1,04 ab 05 dd 07 4e 7f 06 f3 01 8c 03 fe 7f 07 cb 07 01 01 34 7f 01 2c 07 8b 7f 08 10 05 dd 59 07 62 08 27 07 a3 07 8b 7f 02 f5 07 4d 7f 03 30 0a ad 06 63 09 82 02 d9,04 ab 05 dd 07 4e 7f 06 f3 01 8c 03 fe 7f 07 cb 07 01 01 34 7f 01 2c 07 8b 7f 08 10 05 dd 59 07 62 08 27 07 a3 07 8b 7f 02 f5 07 4d 7f 03 30 0a ad 06 63 09 82 02 d9 50,0
KOREAN_GOLD,185,속여 때리기,0x6D,0x25CE,0x65CE,0x1B65CE,57,적을 방심하게 만들어 접근하여<NEXT>피할 수 없는 공격을 펼친다,1,07 cb 07 8b 7f 04 e6 06 69 0a 6f 01 34 7f 04 48 03 49 06 ee 7f 07 d2 01 a9 0a 6f 07 09 59 0a 67 0a 72 7f 06 26 7f 06 f8 02 c2 7f 01 68 01 3d 07 8b 7f 0a 1e 09 03 02 d9,07 cb 07 8b 7f 04 e6 06 69 0a 6f 01 34 7f 04 48 03 49 06 ee 7f 07 d2 01 a9 0a 6f 07 09 59 0a 67 0a 72 7f 06 26 7f 06 f8 02 c2 7f 01 68 01 3d 07 8b 7f 0a 1e 09 03 02 d9 50,0
KOREAN_GOLD,186,천사의 키스,0x6D,0x2607,0x6607,0x1B6607,54,귀여운 얼굴로 키스를 한다<NEXT>키스를 당하면 혼란에 빠진다,1,01 9d 07 09 07 4e 7f 06 f3 01 8c 03 fe 7f 09 80 06 4a 04 36 7f 0a 71 02 d9 59 09 80 06 4a 04 36 7f 02 e7 0a 6f 04 89 7f 0a a5 03 c5 07 01 7f 05 6c 08 28 02 d9,01 9d 07 09 07 4e 7f 06 f3 01 8c 03 fe 7f 09 80 06 4a 04 36 7f 0a 71 02 d9 59 09 80 06 4a 04 36 7f 02 e7 0a 6f 04 89 7f 0a a5 03 c5 07 01 7f 05 6c 08 28 02 d9 50,0
KOREAN_GOLD,187,배북,0x6D,0x263D,0x663D,0x1B663D,52,자신의 체력을 떨어뜨려서<NEXT>공격력을 최대로 끌어올린다,1,07 aa 06 65 07 97 7f 08 bc 03 f2 07 8b 7f 03 83 06 ee 03 af 03 f1 05 dd 59 01 68 01 3d 03 f2 07 8b 7f 08 d6 02 eb 03 fe 7f 02 28 06 ee 07 23 04 40 02 d9,07 aa 06 65 07 97 7f 08 bc 03 f2 07 8b 7f 03 83 06 ee 03 af 03 f1 05 dd 59 01 68 01 3d 03 f2 07 8b 7f 08 d6 02 eb 03 fe 7f 02 28 06 ee 07 23 04 40 02 d9 50,0
KOREAN_GOLD,188,오물 폭탄,0x6D,0x2671,0x6671,0x1B6671,47,오물을 던져서 공격<NEXT>적을 독에 중독시키기도 한다,1,07 20 04 b0 07 8b 7f 02 f8 07 de 05 dd 7f 01 68 01 3d 59 07 cb 07 8b 7f 03 16 07 01 7f 08 0f 03 16 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9,07 20 04 b0 07 8b 7f 02 f8 07 de 05 dd 7f 01 68 01 3d 59 07 cb 07 8b 7f 03 16 07 01 7f 08 0f 03 16 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,189,진흙 뿌리기,0x6D,0x26A0,0x66A0,0x1B66A0,52,적의 얼굴 등에 진흙을 발라<NEXT>명중률이 떨어지게 만든다,1,07 cb 07 97 7f 06 f3 01 8c 7f 03 4e 07 01 7f 08 28 0a eb 07 8b 7f 04 df 03 c3 59 04 8d 08 0f 04 2c 07 9c 7f 03 83 06 ee 08 26 01 34 7f 04 48 03 47 02 d9,07 cb 07 97 7f 06 f3 01 8c 7f 03 4e 07 01 7f 08 28 0a eb 07 8b 7f 04 df 03 c3 59 04 8d 08 0f 04 2c 07 9c 7f 03 83 06 ee 08 26 01 34 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,190,대포무노포,0x6D,0x26D4,0x66D4,0x1B66D4,48,먹물 덩어리를 발사해서<NEXT>명중력이 떨어지게 만든다,1,04 74 04 b0 7f 03 02 06 ee 04 3e 04 36 7f 04 df 05 b7 0a 78 05 dd 59 04 8d 08 0f 03 f2 07 9c 7f 03 83 06 ee 08 26 01 34 7f 04 48 03 47 02 d9,04 74 04 b0 7f 03 02 06 ee 04 3e 04 36 7f 04 df 05 b7 0a 78 05 dd 59 04 8d 08 0f 03 f2 07 9c 7f 03 83 06 ee 08 26 01 34 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,191,압정 뿌리기,0x6D,0x2704,0x6704,0x1B6704,47,적의 주변에 함정을 만들어<NEXT>교대한 적을 공격한다,1,07 cb 07 97 7f 08 06 05 0f 07 01 7f 0a 74 07 d4 07 8b 7f 04 48 03 49 06 ee 59 01 83 02 eb 0a 71 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,07 cb 07 97 7f 08 06 05 0f 07 01 7f 0a 74 07 d4 07 8b 7f 04 48 03 49 06 ee 59 01 83 02 eb 0a 71 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,192,전자포,0x6D,0x2733,0x6733,0x1B6733,62,명중률이 낮지만 데미지는 크다<NEXT>명중하면 반드시 마비되어 버린다,1,04 8d 08 0f 04 2c 07 9c 7f 02 47 08 26 04 48 7f 03 05 04 cc 08 26 02 c2 7f 09 79 02 d9 59 04 8d 08 0f 0a 6f 04 89 7f 04 dd 03 45 06 63 7f 04 46 05 61 03 27 06 ee 7f 04 f6 04 40 02 d9,04 8d 08 0f 04 2c 07 9c 7f 02 47 08 26 04 48 7f 03 05 04 cc 08 26 02 c2 7f 09 79 02 d9 59 04 8d 08 0f 0a 6f 04 89 7f 04 dd 03 45 06 63 7f 04 46 05 61 03 27 06 ee 7f 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,193,꿰뚫어 보기,0x6D,0x2771,0x6771,0x1B6771,58,기술이 명중하기 어렵게된 적에게<NEXT>공격이 잘 먹히도록 만든다,1,01 b2 06 2a 07 9c 7f 04 8d 08 0f 0a 6f 01 b2 7f 06 ee 03 f6 01 34 03 28 7f 07 cb 07 01 01 34 59 01 68 01 3d 07 9c 7f 07 af 7f 04 74 0a f7 03 15 03 ff 7f 04 48 03 47 02 d9,01 b2 06 2a 07 9c 7f 04 8d 08 0f 0a 6f 01 b2 7f 06 ee 03 f6 01 34 03 28 7f 07 cb 07 01 01 34 59 01 68 01 3d 07 9c 7f 07 af 7f 04 74 0a f7 03 15 03 ff 7f 04 48 03 47 02 d9 50,0
KOREAN_GOLD,194,길동무,0x6D,0x27AB,0x67AB,0x1B67AB,53,이 기술 뒤에 쓰러지게되면<NEXT>적도 전투불능이 되어버린다,1,07 9c 7f 01 b2 06 2a 7f 03 3a 07 01 7f 06 b2 03 df 08 26 01 34 03 27 04 89 59 07 cb 03 15 7f 07 cc 09 c5 05 32 02 c9 07 9c 7f 03 27 06 ee 04 f6 04 40 02 d9,07 9c 7f 01 b2 06 2a 7f 03 3a 07 01 7f 06 b2 03 df 08 26 01 34 03 27 04 89 59 07 cb 03 15 7f 07 cc 09 c5 05 32 02 c9 07 9c 7f 03 27 06 ee 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,195,멸망의 노래,0x6D,0x27E0,0x67E0,0x1B67E0,45,들은 포켓몬은 3턴 후에<NEXT>전투불능이 되어버린다,1,03 49 07 8a 7f 0a 27 09 2f 04 93 07 8a 7f f9 09 9f 7f 0a c4 07 01 59 07 cc 09 c5 05 32 02 c9 07 9c 7f 03 27 06 ee 04 f6 04 40 02 d9,03 49 07 8a 7f 0a 27 09 2f 04 93 07 8a 7f f9 09 9f 7f 0a c4 07 01 59 07 cc 09 c5 05 32 02 c9 07 9c 7f 03 27 06 ee 04 f6 04 40 02 d9 50,0
KOREAN_GOLD,196,얼다바람,0x6D,0x280D,0x680D,0x1B680D,49,엄청난 냉기로 적을 공격<NEXT>스피드를 낮게 떨어뜨린다,1,06 f6 08 bb 02 3d 7f 02 63 01 b2 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 06 4a 0a 67 03 45 04 36 7f 02 47 01 34 7f 03 83 06 ee 03 af 04 40 02 d9,06 f6 08 bb 02 3d 7f 02 63 01 b2 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 59 06 4a 0a 67 03 45 04 36 7f 02 47 01 34 7f 03 83 06 ee 03 af 04 40 02 d9 50,0
KOREAN_GOLD,197,선찰,0x6D,0x283E,0x683E,0x1B683E,58,적의 공격을 반드시 피한다<NEXT>연속으로 사용하면 실패하기 쉽다,1,07 cb 07 97 7f 01 68 01 3d 07 8b 7f 04 dd 03 45 06 63 7f 0a 67 0a 71 02 d9 59 07 0c 06 03 07 88 03 fe 7f 05 b7 07 4b 0a 6f 04 89 7f 06 67 0a 00 0a 6f 01 b2 7f 06 41 02 d9,07 cb 07 97 7f 01 68 01 3d 07 8b 7f 04 dd 03 45 06 63 7f 0a 67 0a 71 02 d9 59 07 0c 06 03 07 88 03 fe 7f 05 b7 07 4b 0a 6f 04 89 7f 06 67 0a 00 0a 6f 01 b2 7f 06 41 02 d9 50,0
KOREAN_GOLD,198,본러쉬,0x6D,0x2878,0x6878,0x1B6878,49,손에 들은 뼈다귀로 2-5회<NEXT>연속으로 적을 공격한다,1,06 05 07 01 7f 03 49 07 8a 7f 05 90 02 d9 01 9d 03 fe 7f f8 0b 68 fb 0a b8 59 07 0c 06 03 07 88 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9,06 05 07 01 7f 03 49 07 8a 7f 05 90 02 d9 01 9d 03 fe 7f f8 0b 68 fb 0a b8 59 07 0c 06 03 07 88 03 fe 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,199,록온,0x6D,0x28A9,0x68A9,0x1B68A9,50,적에게 조준을 맞춰서<NEXT>다음 공격을 반드시 맞게 한다,1,07 cb 07 01 01 34 7f 07 e6 08 08 07 8b 7f 04 62 08 e7 05 dd 59 02 d9 07 8d 7f 01 68 01 3d 07 8b 7f 04 dd 03 45 06 63 7f 04 62 01 34 7f 0a 71 02 d9,07 cb 07 01 01 34 7f 07 e6 08 08 07 8b 7f 04 62 08 e7 05 dd 59 02 d9 07 8d 7f 01 68 01 3d 07 8b 7f 04 dd 03 45 06 63 7f 04 62 01 34 7f 0a 71 02 d9 50,0
KOREAN_GOLD,200,역린,0x6D,0x28DB,0x68DB,0x1B68DB,61,2-3턴 동안에 난동을 부린다<NEXT>난동을 부린 후에는 혼란에 빠진다,1,f8 0b 68 f9 09 9f 7f 03 1f 06 c8 07 01 7f 02 3d 03 1f 07 8b 7f 05 2e 04 40 02 d9 59 02 3d 03 1f 07 8b 7f 05 2e 04 40 7f 0a c4 07 01 02 c2 7f 0a a5 03 c5 07 01 7f 05 6c 08 28 02 d9,f8 0b 68 f9 09 9f 7f 03 1f 06 c8 07 01 7f 02 3d 03 1f 07 8b 7f 05 2e 04 40 02 d9 59 02 3d 03 1f 07 8b 7f 05 2e 04 40 7f 0a c4 07 01 02 c2 7f 0a a5 03 c5 07 01 7f 05 6c 08 28 02 d9 50,0
KOREAN_GOLD,201,모래바람,0x6D,0x2918,0x6918,0x1B6918,48,모래바람을 발생시켜서<NEXT>매 턴마다 데미지를 입힌다,1,04 90 03 d1 04 d9 03 c7 07 8b 7f 04 df 05 cd 06 63 09 31 05 dd 59 04 65 7f 09 9f 04 46 02 d9 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f9 02 d9,04 90 03 d1 04 d9 03 c7 07 8b 7f 04 df 05 cd 06 63 09 31 05 dd 59 04 65 7f 09 9f 04 46 02 d9 7f 03 05 04 cc 08 26 04 36 7f 07 a4 0a f9 02 d9 50,0
KOREAN_GOLD,202,기가 드레인,0x6D,0x2948,0x6948,0x1B6948,44,적에게 입힌 데미지의<NEXT>반을 체력으로 회복한다,1,07 cb 07 01 01 34 7f 07 a4 0a f9 7f 03 05 04 cc 08 26 07 97 59 04 dd 07 8b 7f 08 bc 03 f2 07 88 03 fe 7f 0a b8 05 19 0a 71 02 d9,07 cb 07 01 01 34 7f 07 a4 0a f9 7f 03 05 04 cc 08 26 07 97 59 04 dd 07 8b 7f 08 bc 03 f2 07 88 03 fe 7f 0a b8 05 19 0a 71 02 d9 50,0
KOREAN_GOLD,203,버티기,0x6D,0x2974,0x6974,0x1B6974,47,그 턴에서 공격을 받아도<NEXT>반드시 체력이 1 남는다,1,01 a7 7f 09 9f 07 01 05 dd 7f 01 68 01 3d 07 8b 7f 04 de 06 c6 03 15 59 04 dd 03 45 06 63 7f 08 bc 03 f2 07 9c 7f f7 7f 02 42 02 c2 02 d9,01 a7 7f 09 9f 07 01 05 dd 7f 01 68 01 3d 07 8b 7f 04 de 06 c6 03 15 59 04 dd 03 45 06 63 7f 08 bc 03 f2 07 9c 7f f7 7f 02 42 02 c2 02 d9 50,0
KOREAN_GOLD,204,애교부리기,0x6D,0x29A3,0x69A3,0x1B69A3,50,귀여운 애교로 적을 방심시켜서<NEXT>공격력을 떨어뜨린다,1,01 9d 07 09 07 4e 7f 06 d6 01 83 03 fe 7f 07 cb 07 8b 7f 04 e6 06 69 06 63 09 31 05 dd 59 01 68 01 3d 03 f2 07 8b 7f 03 83 06 ee 03 af 04 40 02 d9,01 9d 07 09 07 4e 7f 06 d6 01 83 03 fe 7f 07 cb 07 8b 7f 04 e6 06 69 06 63 09 31 05 dd 59 01 68 01 3d 03 f2 07 8b 7f 03 83 06 ee 03 af 04 40 02 d9 50,0
KOREAN_GOLD,205,구르기,0x6D,0x29D5,0x69D5,0x1B69D5,55,5턴 동안에 적을 공격한다<NEXT>맞출 때마다 데미지가 올라간다,1,fb 09 9f 7f 03 1f 06 c8 07 01 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 59 04 62 08 e2 7f 03 77 04 46 02 d9 7f 03 05 04 cc 08 26 01 01 7f 07 23 03 c3 01 03 02 d9,fb 09 9f 7f 03 1f 06 c8 07 01 7f 07 cb 07 8b 7f 01 68 01 3d 0a 71 02 d9 59 04 62 08 e2 7f 03 77 04 46 02 d9 7f 03 05 04 cc 08 26 01 01 7f 07 23 03 c3 01 03 02 d9 50,0
KOREAN_GOLD,206,칼등치기,0x6D,0x2A0C,0x6A0C,0x1B6A0C,41,반드시 체력이 1이 남도록<NEXT>적당히 공격한다,1,04 dd 03 45 06 63 7f 08 bc 03 f2 07 9c 7f f7 07 9c 7f 02 42 03 15 03 ff 59 07 cb 02 e7 0a f7 7f 01 68 01 3d 0a 71 02 d9,04 dd 03 45 06 63 7f 08 bc 03 f2 07 9c 7f f7 07 9c 7f 02 42 03 15 03 ff 59 07 cb 02 e7 0a f7 7f 01 68 01 3d 0a 71 02 d9 50,0
KOREAN_GOLD,207,뽐내기,0x6D,0x2A35,0x6A35,0x1B6A35,62,적을 화나게 만들어서 혼란에<NEXT>빠뜨리지만 적의 공격력도 올려준다,1,07 cb 07 8b 7f 0a ad 02 3a 01 34 7f 04 48 03 49 06 ee 05 dd 7f 0a a5 03 c5 07 01 59 05 6c 03 af 04 3e 08 26 04 48 7f 07 cb 07 97 7f 01 68 01 3d 03 f2 03 15 7f 07 23 03 f1 08 08 02 d9,07 cb 07 8b 7f 0a ad 02 3a 01 34 7f 04 48 03 49 06 ee 05 dd 7f 0a a5 03 c5 07 01 59 05 6c 03 af 04 3e 08 26 04 48 7f 07 cb 07 97 7f 01 68 01 3d 03 f2 03 15 7f 07 23 03 f1 08 08 02 d9 50,0
KOREAN_GOLD,208,우유 마시기,0x6D,0x2A73,0x6A73,0x1B6A73,42,상처 입은 몸을 체력의<NEXT>반정도 회복시켜준다,1,05 c3 08 b3 7f 07 a4 07 8a 7f 04 96 07 8b 7f 08 bc 03 f2 07 97 59 04 dd 07 d4 03 15 7f 0a b8 05 19 06 63 09 31 08 08 02 d9,05 c3 08 b3 7f 07 a4 07 8a 7f 04 96 07 8b 7f 08 bc 03 f2 07 97 59 04 dd 07 d4 03 15 7f 0a b8 05 19 06 63 09 31 08 08 02 d9 50,0
KOREAN_GOLD,209,스파크,0x6D,0x2A9D,0x6A9D,0x1B6A9D,48,전기를 일으켜서 돌진한다<NEXT>적을 마비시키기도 한다,1,07 cc 01 b2 04 36 7f 07 9f 07 88 09 31 05 dd 7f 03 19 08 28 0a 71 02 d9 59 07 cb 07 8b 7f 04 46 05 61 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9,07 cc 01 b2 04 36 7f 07 9f 07 88 09 31 05 dd 7f 03 19 08 28 0a 71 02 d9 59 07 cb 07 8b 7f 04 46 05 61 06 63 09 80 01 b2 03 15 7f 0a 71 02 d9 50,0
KOREAN_GOLD,210,연속 자르기,0x6D,0x2ACD,0x6ACD,0x1B6ACD,37,연속으로 맞추면<NEXT>위력이 증가해져 간다,1,07 0c 06 03 07 88 03 fe 7f 04 62 08 df 04 89 59 07 77 03 f2 07 9c 7f 08 25 01 01 0a 78 07 de 7f 01 03 02 d9,07 0c 06 03 07 88 03 fe 7f 04 62 08 df 04 89 59 07 77 03 f2 07 9c 7f 08 25 01 01 0a 78 07 de 7f 01 03 02 d9 50,0
KOREAN_GOLD,211,강철 날개,0x6D,0x2AF2,0x6AF2,0x1B6AF2,58,단단한 날개를 크게 펼쳐서<NEXT>그대로 적에게 몸통박치기를 한다,1,02 dc 02 dc 0a 71 7f 02 3f 01 13 04 36 7f 09 79 01 34 7f 0a 1e 08 c4 05 dd 59 01 a7 02 eb 03 fe 7f 07 cb 07 01 01 34 7f 04 96 09 bb 04 da 09 01 01 b2 04 36 7f 0a 71 02 d9,02 dc 02 dc 0a 71 7f 02 3f 01 13 04 36 7f 09 79 01 34 7f 0a 1e 08 c4 05 dd 59 01 a7 02 eb 03 fe 7f 07 cb 07 01 01 34 7f 04 96 09 bb 04 da 09 01 01 b2 04 36 7f 0a 71 02 d9 50,0
KOREAN_GOLD,212,검은 눈빛,0x6D,0x2B2C,0x6B2C,0x1B6B2C,55,적을 뚫어지게 바라보면 어쩐지<NEXT>적은 도망치지 못하게된다,1,07 cb 07 8b 7f 03 a5 06 ee 08 26 01 34 7f 04 d9 03 c3 05 18 04 89 7f 06 ee 08 4e 08 26 59 07 cb 07 8a 7f 03 15 04 61 09 01 08 26 7f 04 98 0a 6f 01 34 03 28 02 d9,07 cb 07 8b 7f 03 a5 06 ee 08 26 01 34 7f 04 d9 03 c3 05 18 04 89 7f 06 ee 08 4e 08 26 59 07 cb 07 8a 7f 03 15 04 61 09 01 08 26 7f 04 98 0a 6f 01 34 03 28 02 d9 50,0
KOREAN_GOLD,213,헤롱헤롱,0x6D,0x2B63,0x6B63,0x1B6B63,61,숫놈이라면 암놈에게 암놈이라면<NEXT>숫놈에게 발휘하기 힘들게 된다,1,06 2d 02 90 07 9c 03 c3 04 89 7f 06 cf 02 90 07 01 01 34 7f 06 cf 02 90 07 9c 03 c3 04 89 59 06 2d 02 90 07 01 01 34 7f 04 df 0a d6 0a 6f 01 b2 7f 0a fb 03 49 01 34 7f 03 28 02 d9,06 2d 02 90 07 9c 03 c3 04 89 7f 06 cf 02 90 07 01 01 34 7f 06 cf 02 90 07 9c 03 c3 04 89 59 06 2d 02 90 07 01 01 34 7f 04 df 0a d6 0a 6f 01 b2 7f 0a fb 03 49 01 34 7f 03 28 02 d9 50,0
KOREAN_GOLD,214,잠꼬대,0x6D,0x2BA0,0x6BA0,0x1B6BA0,62,자고있을 때만 쓸 수 있는 기술<NEXT>랜덤으로 자신의 기술을 발휘한다,1,07 aa 01 4d 07 a6 07 8b 7f 03 77 04 48 7f 06 b5 7f 06 26 7f 07 a6 02 c2 7f 01 b2 06 2a 59 03 d3 02 fd 07 88 03 fe 7f 07 aa 06 65 07 97 7f 01 b2 06 2a 07 8b 7f 04 df 0a d6 0a 71 02 d9,07 aa 01 4d 07 a6 07 8b 7f 03 77 04 48 7f 06 b5 7f 06 26 7f 07 a6 02 c2 7f 01 b2 06 2a 59 03 d3 02 fd 07 88 03 fe 7f 07 aa 06 65 07 97 7f 01 b2 06 2a 07 8b 7f 04 df 0a d6 0a 71 02 d9 50,0
