move_id,original_gs_korean,latest_korean,final_korean,name_changed,change_category,verification_status,source_agreement,pkhex_source,pkhex_commit,pokeapi_source,pokeapi_commit,source_accessed_date,original_encoded_length_bytes,latest_encoded_length_bytes,record_byte_delta_with_terminator,latest_encoded_hex,bank_hex,cpu_address_hex,file_offset_hex,original_raw_hex,original_gs_korean_description,description_cpu_address_hex,description_next_count
163,베어가르기,베어가르기,베어가르기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,10,0,05 03 06 ee 01 01 04 33 01 b2,0x6C,0x5BBA,0x1B1BBA,05 03 06 ee 01 01 04 33 01 b2,날카로운 낫과 손톱 등으로 공격<NEXT>급소에 맞추기 쉽다,0x6132,1
164,대타출동,대타출동,대타출동,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,02 eb 09 88 08 e2 03 1f,0x6C,0x5BC5,0x1B1BC5,02 eb 09 88 08 e2 03 1f,체력의 4분의1을 사용하여<NEXT>자신의 분신을 만들어낸다,0x6164,1
165,발버둥,발버둥,발버둥,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,04 df 04 f6 03 35,0x6C,0x5BCE,0x1B1BCE,04 df 04 f6 03 35,기술포인트가 떨어지면 나오는 기술<NEXT>자신도 약간의 데미지를 입는다,0x6196,1
166,스케치,스케치,스케치,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,06 4a 09 29 09 01,0x6C,0x5BD5,0x1B1BD5,06 4a 09 29 09 01,적이 사용한 기술을 스케치해서<NEXT>그 기술을 자신의 것으로 만든다,0x61D6,1
167,트리플 킥,트리플킥,트리플킥,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,09 de 04 3e 0a 63 09 81,0x6C,0x5BDC,0x1B1BDC,09 de 04 3e 0a 63 7f 09 81,적을 3회 연속으로 공격<NEXT>맞을 때마다 데미지가 올라간다,0x6213,1
168,도둑,도둑질,도둑질,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,6,2,03 15 03 2f 08 2a,0x6C,0x5BE6,0x1B1BE6,03 15 03 2f,공격 절정일 때 틈을 노려서<NEXT>적이 들고있는 도구를 훔친다,0x6248,1
169,거미집,거미집,거미집,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,01 25 04 cc 08 2d,0x6C,0x5BEB,0x1B1BEB,01 25 04 cc 08 2d,끈적끈적한 실을 휘감아서<NEXT>적을 도망치지 못하게 한다,0x627F,1
170,마음의 눈,마음의눈,마음의눈,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,04 46 07 8d 07 97 02 ab,0x6C,0x5BF2,0x1B1BF2,04 46 07 8d 07 97 7f 02 ab,적의 움직임을 마음으로 느껴서<NEXT>다음의 공격을 반드시 맞춘다,0x62B2,1
171,악몽,악몽,악몽,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,06 c7 04 99,0x6C,0x5BFC,0x1B1BFC,06 c7 04 99,적이 자고있는 동안에 체력을<NEXT>매 턴마다 4분의1씩 줄여나간다,0x62EC,1
172,화염 자동차,화염바퀴,화염바퀴,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,8,-3,0a ad 07 10 04 d9 09 6b,0x6C,0x5C01,0x1B1C01,0a ad 07 10 7f 07 aa 03 1f 08 97,화염을 휘감아서 돌진한다<NEXT>적에게 화상을 입히기도 한다,0x6326,1
173,코골기,코골기,코골기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,09 3a 01 61 01 b2,0x6C,0x5C0D,0x1B1C0D,09 3a 01 61 01 b2,자고있을 때만 쓸 수 있는 기술<NEXT>엄청난 코골기로 적을 공격한다,0x635B,1
174,저주,저주,저주,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,07 ca 08 06,0x6C,0x5C14,0x1B1C14,07 ca 08 06,고스트타입이랑 그 이외의 타입은<NEXT>기술의 효과가 다르다,0x6397,1
175,바둥바둥,바둥바둥,바둥바둥,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,04 d9 03 35 04 d9 03 35,0x6C,0x5C19,0x1B1C19,04 d9 03 35 04 d9 03 35,자신의 체력이 적을수록<NEXT>적에게 큰 데미지를 입힌다,0x63CC,1
176,텍스쳐2,텍스처2,텍스처2,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,7,7,0,09 a8 06 4a 08 b3 f8,0x6C,0x5C22,0x1B1C22,09 a8 06 4a 08 c4 f8,당한 기술의 타입을 자신의<NEXT>저항력으로 바꾼다,0x63FD,1
177,에어로블레스트,에어로블라스트,에어로블라스트,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,14,14,0,07 01 06 ee 03 fe 05 4d 03 c3 06 4a 09 de,0x6C,0x5C2A,0x1B1C2A,07 01 06 ee 03 fe 05 4d 03 e9 06 4a 09 de,진공파를 발사해서 공격<NEXT>급소를 맞추기 쉽다,0x6429,1
178,목화포자,목화포자,목화포자,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,04 91 0a ad 0a 27 07 aa,0x6C,0x5C39,0x1B1C39,04 91 0a ad 0a 27 07 aa,포자를 흩뿌려서 적의<NEXT>움직임을 더욱 둔화시킨다,0x6453,1
179,기사회생,기사회생,기사회생,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,01 b2 05 b7 0a b8 05 cd,0x6C,0x5C42,0x1B1C42,01 b2 05 b7 0a b8 05 cd,자신의 체력이 적을수록<NEXT>적에게 큰 데미지를 입힌다,0x6481,1
180,원한,원한,원한,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,07 68 0a 71,0x6C,0x5C4B,0x1B1C4B,07 68 0a 71,상대가 발휘한 기술에 앙심을 품고<NEXT>그 기술포인트를 떨어뜨린다,0x64B2,1
181,눈싸라기,눈싸라기,눈싸라기,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,02 ab 06 6e 03 c3 01 b2,0x6C,0x5C50,0x1B1C50,02 ab 06 6e 03 c3 01 b2,눈을 바람에 실어서 공격한다<NEXT>적을 얼려버리기도 한다,0x64EE,1
182,방어,방어,방어,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,04 e6 06 ee,0x6C,0x5C59,0x1B1C59,04 e6 06 ee,그 턴의 공격을 받지 않는다<NEXT>연속으로 사용하면 실패하기 쉽다,0x6521,1
183,마하펀치,마하펀치,마하펀치,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,04 46 0a 6f 0a 0d 09 01,0x6C,0x5C5E,0x1B1C5E,04 46 0a 6f 0a 0d 09 01,엄청나게 빠른 펀치를 날려서<NEXT>반드시 선제공격이 되도록 한다,0x655C,1
184,겁나는 얼굴,겁나는얼굴,겁나는얼굴,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,01 2c 02 3a 02 c2 06 f3 01 8c,0x6C,0x5C67,0x1B1C67,01 2c 02 3a 02 c2 7f 06 f3 01 8c,무서운 얼굴로 적에게 겁을 줘서<NEXT>움직임을 더욱 둔화시킨다,0x6596,1
185,속여 때리기,속여때리기,속여때리기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,06 03 07 09 03 77 04 3e 01 b2,0x6C,0x5C73,0x1B1C73,06 03 07 09 7f 03 77 04 3e 01 b2,적을 방심하게 만들어 접근하여<NEXT>피할 수 없는 공격을 펼친다,0x65CE,1
186,천사의 키스,천사의키스,천사의키스,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,08 b5 05 b7 07 97 09 80 06 4a,0x6C,0x5C7F,0x1B1C7F,08 b5 05 b7 07 97 7f 09 80 06 4a,귀여운 얼굴로 키스를 한다<NEXT>키스를 당하면 혼란에 빠진다,0x6607,1
187,배북,배북,배북,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,04 e8 05 2f,0x6C,0x5C8B,0x1B1C8B,04 e8 05 2f,자신의 체력을 떨어뜨려서<NEXT>공격력을 최대로 끌어올린다,0x663D,1
188,오물 폭탄,오물폭탄,오물폭탄,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,9,8,-1,07 20 04 b0 0a 28 09 8a,0x6C,0x5C90,0x1B1C90,07 20 04 b0 7f 0a 28 09 8a,오물을 던져서 공격<NEXT>적을 독에 중독시키기도 한다,0x6671,1
189,진흙 뿌리기,진흙뿌리기,진흙뿌리기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,08 28 0a eb 05 a1 04 3e 01 b2,0x6C,0x5C9A,0x1B1C9A,08 28 0a eb 7f 05 a1 04 3e 01 b2,적의 얼굴 등에 진흙을 발라<NEXT>명중률이 떨어지게 만든다,0x66A0,1
190,대포무노포,대포무노포,대포무노포,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,10,10,0,02 eb 0a 27 04 ab 02 8b 0a 27,0x6C,0x5CA6,0x1B1CA6,02 eb 0a 27 04 ab 02 8b 0a 27,먹물 덩어리를 발사해서<NEXT>명중력이 떨어지게 만든다,0x66D4,1
191,압정 뿌리기,압정뿌리기,압정뿌리기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,06 d0 07 d4 05 a1 04 3e 01 b2,0x6C,0x5CB1,0x1B1CB1,06 d0 07 d4 7f 05 a1 04 3e 01 b2,적의 주변에 함정을 만들어<NEXT>교대한 적을 공격한다,0x6704,1
192,전자포,전자포,전자포,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,07 cc 07 aa 0a 27,0x6C,0x5CBD,0x1B1CBD,07 cc 07 aa 0a 27,명중률이 낮지만 데미지는 크다<NEXT>명중하면 반드시 마비되어 버린다,0x6733,1
193,꿰뚫어 보기,꿰뚫어보기,꿰뚫어보기,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,02 17 03 a5 06 ee 05 18 01 b2,0x6C,0x5CC4,0x1B1CC4,02 17 03 a5 06 ee 7f 05 18 01 b2,기술이 명중하기 어렵게된 적에게<NEXT>공격이 잘 먹히도록 만든다,0x6771,1
194,길동무,길동무,길동무,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,01 b6 03 1f 04 ab,0x6C,0x5CD0,0x1B1CD0,01 b6 03 1f 04 ab,이 기술 뒤에 쓰러지게되면<NEXT>적도 전투불능이 되어버린다,0x67AB,1
195,멸망의 노래,멸망의노래,멸망의노래,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,04 8a 04 61 07 97 02 8b 03 d1,0x6C,0x5CD7,0x1B1CD7,04 8a 04 61 07 97 7f 02 8b 03 d1,들은 포켓몬은 3턴 후에<NEXT>전투불능이 되어버린다,0x67E0,1
196,얼다바람,얼어붙은바람,얼어붙은바람,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,12,4,06 f3 06 ee 05 39 07 8a 04 d9 03 c7,0x6C,0x5CE3,0x1B1CE3,06 f3 02 d9 04 d9 03 c7,엄청난 냉기로 적을 공격<NEXT>스피드를 낮게 떨어뜨린다,0x680D,1
197,선찰,판별,판별,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,09 f7 05 10,0x6C,0x5CEC,0x1B1CEC,05 e1 08 9b,적의 공격을 반드시 피한다<NEXT>연속으로 사용하면 실패하기 쉽다,0x683E,1
198,본러쉬,본러시,본러시,True,RENAMED_OR_SPELLING,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,6,6,0,05 1b 03 df 06 63,0x6C,0x5CF1,0x1B1CF1,05 1b 03 df 06 3c,손에 들은 뼈다귀로 2-5회<NEXT>연속으로 적을 공격한다,0x6878,1
199,록온,록온,록온,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,03 ff 07 22,0x6C,0x5CF8,0x1B1CF8,03 ff 07 22,적에게 조준을 맞춰서<NEXT>다음 공격을 반드시 맞게 한다,0x68A9,1
200,역린,역린,역린,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,4,4,0,07 0a 04 40,0x6C,0x5CFD,0x1B1CFD,07 0a 04 40,2-3턴 동안에 난동을 부린다<NEXT>난동을 부린 후에는 혼란에 빠진다,0x68DB,1
201,모래바람,모래바람,모래바람,False,UNCHANGED,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,8,8,0,04 90 03 d1 04 d9 03 c7,0x6C,0x5D02,0x1B1D02,04 90 03 d1 04 d9 03 c7,모래바람을 발생시켜서<NEXT>매 턴마다 데미지를 입힌다,0x6918,1
202,기가 드레인,기가드레인,기가드레인,True,SPACING_NORMALIZATION,CURRENT_LOCALIZATION_DATA_CONSENSUS,PKHEX_EQUALS_POKEAPI,https://github.com/kwsch/PKHeX/blob/master/PKHeX.Core/Resources/text/other/ko/text_Moves_ko.txt,556e2c142cdee41dbd092c2f9e7efc17e9456938,https://github.com/PokeAPI/pokeapi/blob/master/data/v2/csv/move_names.csv,8fe210b21c9abbe73de93670f3d5a346c80a3625,2026-09-10,11,10,-1,01 b2 01 01 03 45 03 e9 07 9e,0x6C,0x5D0B,0x1B1D0B,01 b2 01 01 7f 03 45 03 e9 07 9e,적에게 입힌 데미지의<NEXT>반을 체력으로 회복한다,0x6948,1
