national_dex,identifier,source_species_token,introduced_generation,hp,attack,defense,speed,sp_attack,sp_defense,type1_token,type2_token,type1_id,type2_id,catch_rate,base_exp,ev_hp,ev_attack,ev_defense,ev_speed,ev_sp_attack,ev_sp_defense,held_item_common,held_item_rare,gender_token,gender_threshold,hatch_cycles,friendship,growth_token,growth_id,egg_group1_token,egg_group2_token,egg_group1_id,egg_group2_id,ability1_token,ability2_token,ability1_id,ability2_id,safari_flee_rate,body_color_token,no_flip_token,source_path
227,skarmory,SPECIES_SKARMORY,2,65,80,140,70,40,70,TYPE_STEEL,TYPE_FLYING,8,2,25,168,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_SLOW,5,EGG_GROUP_FLYING,EGG_GROUP_FLYING,4,4,ABILITY_KEEN_EYE,ABILITY_STURDY,51,5,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
228,houndour,SPECIES_HOUNDOUR,2,45,60,30,65,80,50,TYPE_DARK,TYPE_FIRE,16,9,120,114,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_EARLY_BIRD,ABILITY_FLASH_FIRE,48,18,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
229,houndoom,SPECIES_HOUNDOOM,2,75,90,50,95,110,80,TYPE_DARK,TYPE_FIRE,16,9,45,204,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_EARLY_BIRD,ABILITY_FLASH_FIRE,48,18,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
230,kingdra,SPECIES_KINGDRA,2,75,95,95,85,95,95,TYPE_WATER,TYPE_DRAGON,10,15,45,207,0,1,0,0,1,1,ITEM_NONE,ITEM_DRAGON_SCALE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_DRAGON,2,14,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
231,phanpy,SPECIES_PHANPY,2,90,60,60,40,40,40,TYPE_GROUND,TYPE_GROUND,4,4,120,124,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_PICKUP,ABILITY_NONE,53,0,10,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
232,donphan,SPECIES_DONPHAN,2,90,120,120,50,60,60,TYPE_GROUND,TYPE_GROUND,4,4,60,189,0,1,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_STURDY,ABILITY_NONE,5,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
233,porygon2,SPECIES_PORYGON2,2,85,80,90,60,105,95,TYPE_NORMAL,TYPE_NORMAL,0,0,45,180,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_TRACE,ABILITY_NONE,36,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
234,stantler,SPECIES_STANTLER,2,73,95,62,85,85,65,TYPE_NORMAL,TYPE_NORMAL,0,0,45,165,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_INTIMIDATE,ABILITY_NONE,22,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
235,smeargle,SPECIES_SMEARGLE,2,55,20,35,75,20,45,TYPE_NORMAL,TYPE_NORMAL,0,0,45,106,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_FAST,4,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_OWN_TEMPO,ABILITY_NONE,20,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
236,tyrogue,SPECIES_TYROGUE,2,35,35,35,35,35,35,TYPE_FIGHTING,TYPE_FIGHTING,1,1,75,91,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,MON_MALE,0,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_GUTS,ABILITY_NONE,62,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
237,hitmontop,SPECIES_HITMONTOP,2,50,95,95,70,35,110,TYPE_FIGHTING,TYPE_FIGHTING,1,1,45,138,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,MON_MALE,0,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_HUMAN_LIKE,EGG_GROUP_HUMAN_LIKE,8,8,ABILITY_INTIMIDATE,ABILITY_NONE,22,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
238,smoochum,SPECIES_SMOOCHUM,2,45,30,15,65,85,65,TYPE_ICE,TYPE_PSYCHIC,14,13,45,87,0,0,0,0,1,0,ITEM_ASPEAR_BERRY,ITEM_ASPEAR_BERRY,MON_FEMALE,254,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_OBLIVIOUS,ABILITY_NONE,12,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
239,elekid,SPECIES_ELEKID,2,45,63,37,95,65,55,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,45,106,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(25),63,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_STATIC,ABILITY_NONE,9,0,0,BODY_COLOR_YELLOW,TRUE,pokeemerald/src/data/pokemon/species_info.h
240,magby,SPECIES_MAGBY,2,45,75,37,83,70,55,TYPE_FIRE,TYPE_FIRE,9,9,45,117,0,0,0,1,0,0,ITEM_RAWST_BERRY,ITEM_RAWST_BERRY,PERCENT_FEMALE(25),63,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_FLAME_BODY,ABILITY_NONE,49,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
241,miltank,SPECIES_MILTANK,2,95,80,105,100,40,70,TYPE_NORMAL,TYPE_NORMAL,0,0,45,200,0,0,2,0,0,0,ITEM_MOOMOO_MILK,ITEM_MOOMOO_MILK,MON_FEMALE,254,20,70,GROWTH_SLOW,5,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_THICK_FAT,ABILITY_NONE,47,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
242,blissey,SPECIES_BLISSEY,2,255,10,10,55,75,135,TYPE_NORMAL,TYPE_NORMAL,0,0,30,255,2,0,0,0,0,0,ITEM_NONE,ITEM_LUCKY_EGG,MON_FEMALE,254,40,140,GROWTH_FAST,4,EGG_GROUP_FAIRY,EGG_GROUP_FAIRY,6,6,ABILITY_NATURAL_CURE,ABILITY_SERENE_GRACE,30,32,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
243,raikou,SPECIES_RAIKOU,2,90,85,75,115,115,100,TYPE_ELECTRIC,TYPE_ELECTRIC,12,12,3,216,0,0,0,2,1,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,80,35,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
244,entei,SPECIES_ENTEI,2,115,115,85,100,90,75,TYPE_FIRE,TYPE_FIRE,9,9,3,217,1,2,0,0,0,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,80,35,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
245,suicune,SPECIES_SUICUNE,2,100,75,115,85,90,115,TYPE_WATER,TYPE_WATER,10,10,3,215,0,0,1,0,0,2,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,80,35,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
246,larvitar,SPECIES_LARVITAR,2,50,64,50,41,45,50,TYPE_ROCK,TYPE_GROUND,5,4,45,67,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,35,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_MONSTER,1,1,ABILITY_GUTS,ABILITY_NONE,62,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
247,pupitar,SPECIES_PUPITAR,2,70,84,70,51,65,70,TYPE_ROCK,TYPE_GROUND,5,4,45,144,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,35,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_MONSTER,1,1,ABILITY_SHED_SKIN,ABILITY_NONE,61,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
248,tyranitar,SPECIES_TYRANITAR,2,100,134,110,61,95,100,TYPE_ROCK,TYPE_DARK,5,16,45,218,0,3,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,40,35,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_MONSTER,1,1,ABILITY_SAND_STREAM,ABILITY_NONE,45,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
249,lugia,SPECIES_LUGIA,2,106,90,130,110,90,154,TYPE_PSYCHIC,TYPE_FLYING,13,2,3,220,0,0,0,0,0,3,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,120,0,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
250,ho_oh,SPECIES_HO_OH,2,106,130,90,90,110,154,TYPE_FIRE,TYPE_FLYING,9,2,3,220,0,0,0,0,0,3,ITEM_SACRED_ASH,ITEM_SACRED_ASH,MON_GENDERLESS,255,120,0,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
251,celebi,SPECIES_CELEBI,2,100,100,100,100,100,100,TYPE_PSYCHIC,TYPE_GRASS,13,11,45,64,3,0,0,0,0,0,ITEM_LUM_BERRY,ITEM_LUM_BERRY,MON_GENDERLESS,255,120,100,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_NATURAL_CURE,ABILITY_NONE,30,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
252,treecko,SPECIES_TREECKO,3,40,45,35,70,65,55,TYPE_GRASS,TYPE_GRASS,11,11,45,65,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_DRAGON,1,14,ABILITY_OVERGROW,ABILITY_NONE,65,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
253,grovyle,SPECIES_GROVYLE,3,50,65,45,95,85,65,TYPE_GRASS,TYPE_GRASS,11,11,45,141,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_DRAGON,1,14,ABILITY_OVERGROW,ABILITY_NONE,65,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
254,sceptile,SPECIES_SCEPTILE,3,70,85,65,120,105,85,TYPE_GRASS,TYPE_GRASS,11,11,45,208,0,0,0,3,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_DRAGON,1,14,ABILITY_OVERGROW,ABILITY_NONE,65,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
255,torchic,SPECIES_TORCHIC,3,45,60,40,45,70,50,TYPE_FIRE,TYPE_FIRE,9,9,45,65,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_BLAZE,ABILITY_NONE,66,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
256,combusken,SPECIES_COMBUSKEN,3,60,85,60,55,85,60,TYPE_FIRE,TYPE_FIGHTING,9,1,45,142,0,1,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_BLAZE,ABILITY_NONE,66,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
257,blaziken,SPECIES_BLAZIKEN,3,80,120,70,80,110,70,TYPE_FIRE,TYPE_FIGHTING,9,1,45,209,0,3,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_BLAZE,ABILITY_NONE,66,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
258,mudkip,SPECIES_MUDKIP,3,50,70,50,40,50,50,TYPE_WATER,TYPE_WATER,10,10,45,65,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_WATER_1,1,2,ABILITY_TORRENT,ABILITY_NONE,67,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
259,marshtomp,SPECIES_MARSHTOMP,3,70,85,70,50,60,70,TYPE_WATER,TYPE_GROUND,10,4,45,143,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_WATER_1,1,2,ABILITY_TORRENT,ABILITY_NONE,67,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
260,swampert,SPECIES_SWAMPERT,3,100,110,90,60,85,90,TYPE_WATER,TYPE_GROUND,10,4,45,210,0,3,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_MONSTER,EGG_GROUP_WATER_1,1,2,ABILITY_TORRENT,ABILITY_NONE,67,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
261,poochyena,SPECIES_POOCHYENA,3,35,55,35,35,30,30,TYPE_DARK,TYPE_DARK,16,16,255,55,0,1,0,0,0,0,ITEM_NONE,ITEM_PECHA_BERRY,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_RUN_AWAY,ABILITY_NONE,50,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
262,mightyena,SPECIES_MIGHTYENA,3,70,90,70,70,60,60,TYPE_DARK,TYPE_DARK,16,16,127,128,0,2,0,0,0,0,ITEM_NONE,ITEM_PECHA_BERRY,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_INTIMIDATE,ABILITY_NONE,22,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
263,zigzagoon,SPECIES_ZIGZAGOON,3,38,30,41,60,30,41,TYPE_NORMAL,TYPE_NORMAL,0,0,255,60,0,0,0,1,0,0,ITEM_NONE,ITEM_ORAN_BERRY,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_PICKUP,ABILITY_NONE,53,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
264,linoone,SPECIES_LINOONE,3,78,70,61,100,50,61,TYPE_NORMAL,TYPE_NORMAL,0,0,90,128,0,0,0,2,0,0,ITEM_ORAN_BERRY,ITEM_SITRUS_BERRY,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_PICKUP,ABILITY_NONE,53,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
265,wurmple,SPECIES_WURMPLE,3,45,45,35,20,20,30,TYPE_BUG,TYPE_BUG,6,6,255,54,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SHIELD_DUST,ABILITY_NONE,19,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
266,silcoon,SPECIES_SILCOON,3,50,35,55,15,25,25,TYPE_BUG,TYPE_BUG,6,6,120,71,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SHED_SKIN,ABILITY_NONE,61,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
267,beautifly,SPECIES_BEAUTIFLY,3,60,70,50,65,90,50,TYPE_BUG,TYPE_FLYING,6,2,45,161,0,0,0,0,3,0,ITEM_NONE,ITEM_SILVER_POWDER,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SWARM,ABILITY_NONE,68,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
268,cascoon,SPECIES_CASCOON,3,50,35,55,15,25,25,TYPE_BUG,TYPE_BUG,6,6,120,72,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SHED_SKIN,ABILITY_NONE,61,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
269,dustox,SPECIES_DUSTOX,3,60,50,70,65,50,90,TYPE_BUG,TYPE_POISON,6,3,45,160,0,0,0,0,0,3,ITEM_NONE,ITEM_SILVER_POWDER,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_BUG,EGG_GROUP_BUG,3,3,ABILITY_SHIELD_DUST,ABILITY_NONE,19,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
270,lotad,SPECIES_LOTAD,3,40,30,30,30,40,50,TYPE_WATER,TYPE_GRASS,10,11,255,74,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_GRASS,2,7,ABILITY_SWIFT_SWIM,ABILITY_RAIN_DISH,33,44,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
271,lombre,SPECIES_LOMBRE,3,60,50,50,50,60,70,TYPE_WATER,TYPE_GRASS,10,11,120,141,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_GRASS,2,7,ABILITY_SWIFT_SWIM,ABILITY_RAIN_DISH,33,44,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
272,ludicolo,SPECIES_LUDICOLO,3,80,70,70,70,90,100,TYPE_WATER,TYPE_GRASS,10,11,45,181,0,0,0,0,0,3,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_GRASS,2,7,ABILITY_SWIFT_SWIM,ABILITY_RAIN_DISH,33,44,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
273,seedot,SPECIES_SEEDOT,3,40,40,50,30,30,30,TYPE_GRASS,TYPE_GRASS,11,11,255,74,0,0,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_GRASS,5,7,ABILITY_CHLOROPHYLL,ABILITY_EARLY_BIRD,34,48,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
274,nuzleaf,SPECIES_NUZLEAF,3,70,70,40,60,60,40,TYPE_GRASS,TYPE_DARK,11,16,120,141,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_GRASS,5,7,ABILITY_CHLOROPHYLL,ABILITY_EARLY_BIRD,34,48,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
275,shiftry,SPECIES_SHIFTRY,3,90,100,60,80,90,60,TYPE_GRASS,TYPE_DARK,11,16,45,181,0,3,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_GRASS,5,7,ABILITY_CHLOROPHYLL,ABILITY_EARLY_BIRD,34,48,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
276,taillow,SPECIES_TAILLOW,3,40,55,30,85,30,30,TYPE_NORMAL,TYPE_FLYING,0,2,200,59,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FLYING,EGG_GROUP_FLYING,4,4,ABILITY_GUTS,ABILITY_NONE,62,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
277,swellow,SPECIES_SWELLOW,3,60,85,60,125,50,50,TYPE_NORMAL,TYPE_FLYING,0,2,45,162,0,0,0,2,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FLYING,EGG_GROUP_FLYING,4,4,ABILITY_GUTS,ABILITY_NONE,62,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
278,wingull,SPECIES_WINGULL,3,40,30,30,85,55,30,TYPE_WATER,TYPE_FLYING,10,2,190,64,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_FLYING,2,4,ABILITY_KEEN_EYE,ABILITY_NONE,51,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
279,pelipper,SPECIES_PELIPPER,3,60,50,100,65,85,70,TYPE_WATER,TYPE_FLYING,10,2,45,164,0,0,2,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_FLYING,2,4,ABILITY_KEEN_EYE,ABILITY_NONE,51,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
280,ralts,SPECIES_RALTS,3,28,25,25,40,45,35,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,235,70,0,0,0,0,1,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_SYNCHRONIZE,ABILITY_TRACE,28,36,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
281,kirlia,SPECIES_KIRLIA,3,38,35,35,50,65,55,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,120,140,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_SYNCHRONIZE,ABILITY_TRACE,28,36,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
282,gardevoir,SPECIES_GARDEVOIR,3,68,65,65,80,125,115,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,45,208,0,0,0,0,3,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,35,GROWTH_SLOW,5,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_SYNCHRONIZE,ABILITY_TRACE,28,36,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
283,surskit,SPECIES_SURSKIT,3,40,30,32,65,50,52,TYPE_BUG,TYPE_WATER,6,10,200,63,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_WATER_1,EGG_GROUP_BUG,2,3,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
