category,index_zero_based,index_one_based,bank_hex,bank_offset_hex,cpu_address_hex,file_offset_hex,storage,raw_length,raw_hex,fixed_suffix_hex,decoded_text,undefined_code_count
MOVE_NAMES,124,125,0x6C,0x1A6C,0x5A6C,0x1B1A6C,VARIABLE,10,05 90 02 d9 01 9d 09 01 01 b2,,뼈다귀치기,0
MOVE_NAMES,125,126,0x6C,0x1A77,0x5A77,0x1B1A77,VARIABLE,8,05 32 02 eb 04 ae 07 aa,,불대문자,0
MOVE_NAMES,126,127,0x6C,0x1A80,0x5A80,0x1B1A80,VARIABLE,10,0a 28 0a 27 07 20 04 33 01 b2,,폭포오르기,0
MOVE_NAMES,127,128,0x6C,0x1A8B,0x5A8B,0x1B1A8B,VARIABLE,10,01 de 08 2a 02 32 07 4c 01 b2,,껍질끼우기,0
MOVE_NAMES,128,129,0x6C,0x1A96,0x5A96,0x1B1A96,VARIABLE,10,06 4a 0a 67 03 45 06 4a 09 88,,스피드스타,0
MOVE_NAMES,129,130,0x6C,0x1AA1,0x5AA1,0x1B1AA1,VARIABLE,12,03 fe 09 29 09 de 04 da 09 01 01 b2,,로케트박치기,0
MOVE_NAMES,130,131,0x6C,0x1AAE,0x5AAE,0x1B1AAE,VARIABLE,8,01 01 06 63 02 eb 0a 27,,가시대포,0
MOVE_NAMES,131,132,0x6C,0x1AB7,0x5AB7,0x1B1AB7,VARIABLE,6,0a d6 01 08 01 b2,,휘감기,0
MOVE_NAMES,132,133,0x6C,0x1ABE,0x5ABE,0x1B1ABE,VARIABLE,6,04 61 01 02 06 2a,,망각술,0
MOVE_NAMES,133,134,0x6C,0x1AC5,0x5AC5,0x1B1AC5,VARIABLE,10,06 29 01 01 03 c4 0a d6 01 b2,,숟가락휘기,0
MOVE_NAMES,134,135,0x6C,0x1AD0,0x5AD0,0x1B1AD0,VARIABLE,6,06 cb 02 4a 01 b2,,알낳기,0
MOVE_NAMES,135,136,0x6C,0x1AD7,0x5AD7,0x1B1AD7,VARIABLE,8,04 ab 04 3d 08 97 01 b2,,무릎차기,0
MOVE_NAMES,136,137,0x6C,0x1AE0,0x5AE0,0x1B1AE0,VARIABLE,8,04 ec 07 97 04 cc 06 02,,뱀의미소,0
MOVE_NAMES,137,138,0x6C,0x1AE9,0x5AE9,0x1B1AE9,VARIABLE,6,02 0e 04 74 01 b2,,꿈먹기,0
MOVE_NAMES,138,139,0x6C,0x1AF0,0x5AF0,0x1B1AF0,VARIABLE,6,03 16 01 01 06 4a,,독가스,0
MOVE_NAMES,139,140,0x6C,0x1AF7,0x5AF7,0x1B1AF7,VARIABLE,8,06 cb 02 f8 08 26 01 b2,,알던지기,0
MOVE_NAMES,140,141,0x6C,0x1B00,0x5B00,0x1B1B00,VARIABLE,4,0a ed 0a 97,,흡혈,0
MOVE_NAMES,141,142,0x6C,0x1B05,0x5B05,0x1B1B05,VARIABLE,10,06 c7 04 46 07 97 09 80 06 4a,,악마의키스,0
MOVE_NAMES,142,143,0x6C,0x1B10,0x5B10,0x1B1B10,VARIABLE,4,05 32 05 c5,,불새,0
MOVE_NAMES,143,144,0x6C,0x1B15,0x5B15,0x1B1B15,VARIABLE,4,05 0f 06 65,,변신,0
MOVE_NAMES,144,145,0x6C,0x1B1A,0x5B1A,0x1B1B1A,VARIABLE,4,01 25 0a 40,,거품,0
MOVE_NAMES,145,146,0x6C,0x1B1F,0x5B1F,0x1B1B1F,VARIABLE,8,07 bb 07 bb 0a 0d 09 01,,잼잼펀치,0
MOVE_NAMES,146,147,0x6C,0x1B28,0x5B28,0x1B1B28,VARIABLE,8,04 f6 05 e8 0a 27 07 aa,,버섯포자,0
MOVE_NAMES,147,148,0x6C,0x1B31,0x5B31,0x1B1B31,VARIABLE,6,0a 63 03 d1 06 63,,플래시,0
MOVE_NAMES,148,149,0x6C,0x1B38,0x5B38,0x1B1B38,VARIABLE,12,05 b7 07 9c 09 3a 07 6e 07 9c 05 4a,,사이코웨이브,0
MOVE_NAMES,149,150,0x6C,0x1B45,0x5B45,0x1B1B45,VARIABLE,10,09 d2 06 ee 07 20 04 33 01 b2,,튀어오르기,0
MOVE_NAMES,150,151,0x6C,0x1B50,0x5B50,0x1B1B50,VARIABLE,4,02 8c 01 b2,,녹기,0
MOVE_NAMES,151,152,0x6C,0x1B55,0x5B55,0x1B1B55,VARIABLE,8,08 93 01 34 0a 7c 04 73,,찝게햄머,0
MOVE_NAMES,152,153,0x6C,0x1B5E,0x5B5E,0x1B1B5E,VARIABLE,6,02 eb 0a 28 04 df,,대폭발,0
MOVE_NAMES,153,154,0x6C,0x1B65,0x5B65,0x1B1B65,VARIABLE,10,04 46 01 88 0a 72 09 6b 01 b2,,마구할퀴기,0
MOVE_NAMES,154,155,0x6C,0x1B70,0x5B70,0x1B1B70,VARIABLE,12,05 90 02 d9 01 9d 05 2e 04 7e 03 cb,,뼈다귀부메랑,0
MOVE_NAMES,155,156,0x6C,0x1B7D,0x5B7D,0x1B1B7D,VARIABLE,6,07 b1 07 aa 01 b2,,잠자기,0
MOVE_NAMES,156,157,0x6C,0x1B84,0x5B84,0x1B1B84,VARIABLE,8,06 4a 09 b6 05 ce 07 66,,스톤샤워,0
MOVE_NAMES,157,158,0x6C,0x1B8D,0x5B8D,0x1B1B8D,VARIABLE,8,0a 6a 05 bc 06 d5 02 cf,,필살앞니,0
MOVE_NAMES,158,159,0x6C,0x1B96,0x5B96,0x1B1B96,VARIABLE,6,01 02 08 26 01 b2,,각지기,0
MOVE_NAMES,159,160,0x6C,0x1B9D,0x5B9D,0x1B1B9D,VARIABLE,6,09 a8 06 4a 08 c4,,텍스쳐,0
MOVE_NAMES,160,161,0x6C,0x1BA4,0x5BA4,0x1B1BA4,VARIABLE,10,09 de 03 c3 07 9c 06 ee 09 93,,트라이어택,0
MOVE_NAMES,161,162,0x6C,0x1BAF,0x5BAF,0x1B1BAF,VARIABLE,10,05 30 02 8b 07 97 06 d5 02 cf,,분노의앞니,0
MOVE_NAMES,162,163,0x6C,0x1BBA,0x5BBA,0x1B1BBA,VARIABLE,10,05 03 06 ee 01 01 04 33 01 b2,,베어가르기,0
MOVE_NAMES,163,164,0x6C,0x1BC5,0x5BC5,0x1B1BC5,VARIABLE,8,02 eb 09 88 08 e2 03 1f,,대타출동,0
MOVE_NAMES,164,165,0x6C,0x1BCE,0x5BCE,0x1B1BCE,VARIABLE,6,04 df 04 f6 03 35,,발버둥,0
MOVE_NAMES,165,166,0x6C,0x1BD5,0x5BD5,0x1B1BD5,VARIABLE,6,06 4a 09 29 09 01,,스케치,0
MOVE_NAMES,166,167,0x6C,0x1BDC,0x5BDC,0x1B1BDC,VARIABLE,9,09 de 04 3e 0a 63 7f 09 81,,트리플 킥,0
MOVE_NAMES,167,168,0x6C,0x1BE6,0x5BE6,0x1B1BE6,VARIABLE,4,03 15 03 2f,,도둑,0
MOVE_NAMES,168,169,0x6C,0x1BEB,0x5BEB,0x1B1BEB,VARIABLE,6,01 25 04 cc 08 2d,,거미집,0
MOVE_NAMES,169,170,0x6C,0x1BF2,0x5BF2,0x1B1BF2,VARIABLE,9,04 46 07 8d 07 97 7f 02 ab,,마음의 눈,0
MOVE_NAMES,170,171,0x6C,0x1BFC,0x5BFC,0x1B1BFC,VARIABLE,4,06 c7 04 99,,악몽,0
MOVE_NAMES,171,172,0x6C,0x1C01,0x5C01,0x1B1C01,VARIABLE,11,0a ad 07 10 7f 07 aa 03 1f 08 97,,화염 자동차,0
MOVE_NAMES,172,173,0x6C,0x1C0D,0x5C0D,0x1B1C0D,VARIABLE,6,09 3a 01 61 01 b2,,코골기,0
MOVE_NAMES,173,174,0x6C,0x1C14,0x5C14,0x1B1C14,VARIABLE,4,07 ca 08 06,,저주,0
MOVE_NAMES,174,175,0x6C,0x1C19,0x5C19,0x1B1C19,VARIABLE,8,04 d9 03 35 04 d9 03 35,,바둥바둥,0
MOVE_NAMES,175,176,0x6C,0x1C22,0x5C22,0x1B1C22,VARIABLE,7,09 a8 06 4a 08 c4 f8,,텍스쳐2,0
MOVE_NAMES,176,177,0x6C,0x1C2A,0x5C2A,0x1B1C2A,VARIABLE,14,07 01 06 ee 03 fe 05 4d 03 e9 06 4a 09 de,,에어로블레스트,0
MOVE_NAMES,177,178,0x6C,0x1C39,0x5C39,0x1B1C39,VARIABLE,8,04 91 0a ad 0a 27 07 aa,,목화포자,0
MOVE_NAMES,178,179,0x6C,0x1C42,0x5C42,0x1B1C42,VARIABLE,8,01 b2 05 b7 0a b8 05 cd,,기사회생,0
MOVE_NAMES,179,180,0x6C,0x1C4B,0x5C4B,0x1B1C4B,VARIABLE,4,07 68 0a 71,,원한,0
MOVE_NAMES,180,181,0x6C,0x1C50,0x5C50,0x1B1C50,VARIABLE,8,02 ab 06 6e 03 c3 01 b2,,눈싸라기,0
MOVE_NAMES,181,182,0x6C,0x1C59,0x5C59,0x1B1C59,VARIABLE,4,04 e6 06 ee,,방어,0
MOVE_NAMES,182,183,0x6C,0x1C5E,0x5C5E,0x1B1C5E,VARIABLE,8,04 46 0a 6f 0a 0d 09 01,,마하펀치,0
MOVE_NAMES,183,184,0x6C,0x1C67,0x5C67,0x1B1C67,VARIABLE,11,01 2c 02 3a 02 c2 7f 06 f3 01 8c,,겁나는 얼굴,0
MOVE_NAMES,184,185,0x6C,0x1C73,0x5C73,0x1B1C73,VARIABLE,11,06 03 07 09 7f 03 77 04 3e 01 b2,,속여 때리기,0
MOVE_NAMES,185,186,0x6C,0x1C7F,0x5C7F,0x1B1C7F,VARIABLE,11,08 b5 05 b7 07 97 7f 09 80 06 4a,,천사의 키스,0
MOVE_NAMES,186,187,0x6C,0x1C8B,0x5C8B,0x1B1C8B,VARIABLE,4,04 e8 05 2f,,배북,0
MOVE_NAMES,187,188,0x6C,0x1C90,0x5C90,0x1B1C90,VARIABLE,9,07 20 04 b0 7f 0a 28 09 8a,,오물 폭탄,0
MOVE_NAMES,188,189,0x6C,0x1C9A,0x5C9A,0x1B1C9A,VARIABLE,11,08 28 0a eb 7f 05 a1 04 3e 01 b2,,진흙 뿌리기,0
MOVE_NAMES,189,190,0x6C,0x1CA6,0x5CA6,0x1B1CA6,VARIABLE,10,02 eb 0a 27 04 ab 02 8b 0a 27,,대포무노포,0
MOVE_NAMES,190,191,0x6C,0x1CB1,0x5CB1,0x1B1CB1,VARIABLE,11,06 d0 07 d4 7f 05 a1 04 3e 01 b2,,압정 뿌리기,0
MOVE_NAMES,191,192,0x6C,0x1CBD,0x5CBD,0x1B1CBD,VARIABLE,6,07 cc 07 aa 0a 27,,전자포,0
MOVE_NAMES,192,193,0x6C,0x1CC4,0x5CC4,0x1B1CC4,VARIABLE,11,02 17 03 a5 06 ee 7f 05 18 01 b2,,꿰뚫어 보기,0
MOVE_NAMES,193,194,0x6C,0x1CD0,0x5CD0,0x1B1CD0,VARIABLE,6,01 b6 03 1f 04 ab,,길동무,0
MOVE_NAMES,194,195,0x6C,0x1CD7,0x5CD7,0x1B1CD7,VARIABLE,11,04 8a 04 61 07 97 7f 02 8b 03 d1,,멸망의 노래,0
MOVE_NAMES,195,196,0x6C,0x1CE3,0x5CE3,0x1B1CE3,VARIABLE,8,06 f3 02 d9 04 d9 03 c7,,얼다바람,0
MOVE_NAMES,196,197,0x6C,0x1CEC,0x5CEC,0x1B1CEC,VARIABLE,4,05 e1 08 9b,,선찰,0
MOVE_NAMES,197,198,0x6C,0x1CF1,0x5CF1,0x1B1CF1,VARIABLE,6,05 1b 03 df 06 3c,,본러쉬,0
MOVE_NAMES,198,199,0x6C,0x1CF8,0x5CF8,0x1B1CF8,VARIABLE,4,03 ff 07 22,,록온,0
MOVE_NAMES,199,200,0x6C,0x1CFD,0x5CFD,0x1B1CFD,VARIABLE,4,07 0a 04 40,,역린,0
MOVE_NAMES,200,201,0x6C,0x1D02,0x5D02,0x1B1D02,VARIABLE,8,04 90 03 d1 04 d9 03 c7,,모래바람,0
MOVE_NAMES,201,202,0x6C,0x1D0B,0x5D0B,0x1B1D0B,VARIABLE,11,01 b2 01 01 7f 03 45 03 e9 07 9e,,기가 드레인,0
MOVE_NAMES,202,203,0x6C,0x1D17,0x5D17,0x1B1D17,VARIABLE,6,04 f6 09 ec 01 b2,,버티기,0
MOVE_NAMES,203,204,0x6C,0x1D1E,0x5D1E,0x1B1D1E,VARIABLE,10,06 d6 01 83 05 2e 04 3e 01 b2,,애교부리기,0
MOVE_NAMES,204,205,0x6C,0x1D29,0x5D29,0x1B1D29,VARIABLE,6,01 88 04 33 01 b2,,구르기,0
MOVE_NAMES,205,206,0x6C,0x1D30,0x5D30,0x1B1D30,VARIABLE,8,09 0e 03 4e 09 01 01 b2,,칼등치기,0
MOVE_NAMES,206,207,0x6C,0x1D39,0x5D39,0x1B1D39,VARIABLE,6,05 9b 02 4b 01 b2,,뽐내기,0
MOVE_NAMES,207,208,0x6C,0x1D40,0x5D40,0x1B1D40,VARIABLE,11,07 4c 07 7f 7f 04 46 06 63 01 b2,,우유 마시기,0
MOVE_NAMES,208,209,0x6C,0x1D4C,0x5D4C,0x1B1D4C,VARIABLE,6,06 4a 09 f4 09 79,,스파크,0
MOVE_NAMES,209,210,0x6C,0x1D53,0x5D53,0x1B1D53,VARIABLE,11,07 0c 06 03 7f 07 aa 04 33 01 b2,,연속 자르기,0
MOVE_NAMES,210,211,0x6C,0x1D5F,0x5D5F,0x1B1D5F,VARIABLE,9,01 0d 08 b6 7f 02 3f 01 13,,강철 날개,0
MOVE_NAMES,211,212,0x6C,0x1D69,0x5D69,0x1B1D69,VARIABLE,9,01 2b 07 8a 7f 02 ab 05 6b,,검은 눈빛,0
MOVE_NAMES,212,213,0x6C,0x1D73,0x5D73,0x1B1D73,VARIABLE,8,0a 8c 04 05 0a 8c 04 05,,헤롱헤롱,0
MOVE_NAMES,213,214,0x6C,0x1D7C,0x5D7C,0x1B1D7C,VARIABLE,6,07 b1 01 ef 02 eb,,잠꼬대,0
MOVE_NAMES,214,215,0x6C,0x1D83,0x5D83,0x1B1D83,VARIABLE,8,09 01 04 11 04 e6 07 4f,,치료방울,0
MOVE_NAMES,215,216,0x6C,0x1D8C,0x5D8C,0x1B1D8C,VARIABLE,8,07 8a 0a 9d 01 11 01 b2,,은혜갚기,0
MOVE_NAMES,216,217,0x6C,0x1D95,0x5D95,0x1B1D95,VARIABLE,8,0a 61 03 e9 07 d8 09 de,,프레젠트,0
MOVE_NAMES,217,218,0x6C,0x1D9E,0x5D9E,0x1B1D9E,VARIABLE,6,0a ad 0a 3e 07 9c,,화풀이,0
MOVE_NAMES,218,219,0x6C,0x1DA5,0x5DA5,0x1B1DA5,VARIABLE,11,06 65 05 61 07 97 7f 05 2e 07 cb,,신비의 부적,0
MOVE_NAMES,219,220,0x6C,0x1DB1,0x5DB1,0x1B1DB1,VARIABLE,10,06 c6 0a 64 02 3a 02 a9 01 b2,,아픔나누기,0
MOVE_NAMES,220,221,0x6C,0x1DBC,0x5DBC,0x1B1DBC,VARIABLE,13,05 ea 06 4a 03 df 07 4e 7f 05 32 01 f9,,성스러운 불꽃,0
MOVE_NAMES,221,222,0x6C,0x1DCA,0x5DCA,0x1B1DCA,VARIABLE,10,04 65 01 a7 02 cf 09 d9 03 45,,매그니튜드,0
MOVE_NAMES,222,223,0x6C,0x1DD5,0x5DD5,0x1B1DD5,VARIABLE,9,0a 28 04 df 7f 0a 0d 09 01,,폭발 펀치,0
MOVE_NAMES,223,224,0x6C,0x1DDF,0x5DDF,0x1B1DDF,VARIABLE,6,04 7e 01 01 0a 29,,메가폰,0
MOVE_NAMES,224,225,0x6C,0x1DE6,0x5DE6,0x1B1DE6,VARIABLE,9,07 4b 07 97 7f 06 2b 01 41,,용의 숨결,0
MOVE_NAMES,225,226,0x6C,0x1DF0,0x5DF0,0x1B1DF0,VARIABLE,9,04 d9 09 b6 7f 09 9d 09 01,,바톤 터치,0
MOVE_NAMES,226,227,0x6C,0x1DFA,0x5DFA,0x1B1DFA,VARIABLE,4,06 de 09 3d,,앵콜,0
MOVE_NAMES,227,228,0x6C,0x1DFF,0x5DFF,0x1B1DFF,VARIABLE,12,03 6b 03 c3 01 01 03 77 04 3e 01 b2,,따라가때리기,0
MOVE_NAMES,228,229,0x6C,0x1E0C,0x5E0C,0x1B1E0C,VARIABLE,8,01 4d 06 03 06 4a 0a 69,,고속스핀,0
MOVE_NAMES,229,230,0x6C,0x1E15,0x5E15,0x1B1E15,VARIABLE,11,02 de 09 3e 0a 71 7f 0a 82 01 b2,,달콤한 향기,0
MOVE_NAMES,230,231,0x6C,0x1E21,0x5E21,0x1B1E21,VARIABLE,10,06 c6 07 9c 06 f0 09 a7 07 9f,,아이언테일,0
MOVE_NAMES,231,232,0x6C,0x1E2C,0x5E2C,0x1B1E2C,VARIABLE,10,04 7e 09 8b 09 79 03 fe 07 4c,,메탈크로우,0
MOVE_NAMES,232,233,0x6C,0x1E37,0x5E37,0x1B1E37,VARIABLE,11,04 de 06 c6 7f 02 f8 08 26 01 b2,,받아 던지기,0
MOVE_NAMES,233,234,0x6C,0x1E43,0x5E43,0x1B1E43,VARIABLE,8,06 c6 09 07 0a 7e 05 bc,,아침햇살,0
MOVE_NAMES,234,235,0x6C,0x1E4C,0x5E4C,0x1B1E4C,VARIABLE,6,01 74 0a 75 05 ea,,광합성,0
MOVE_NAMES,235,236,0x6C,0x1E53,0x5E53,0x1B1E53,VARIABLE,8,02 de 07 97 05 32 05 6b,,달의불빛,0
MOVE_NAMES,236,237,0x6C,0x1E5C,0x5E5C,0x1B1E5C,VARIABLE,8,07 b1 07 b7 09 f4 07 66,,잠재파워,0
MOVE_NAMES,237,238,0x6C,0x1E65,0x5E65,0x1B1E65,VARIABLE,8,09 79 03 fe 06 4a 08 cf,,크로스촙,0
MOVE_NAMES,238,239,0x6C,0x1E6E,0x5E6E,0x1B1E6E,VARIABLE,6,0a b8 07 20 04 3e,,회오리,0
MOVE_NAMES,239,240,0x6C,0x1E75,0x5E75,0x1B1E75,VARIABLE,8,05 61 04 d9 03 c3 01 b2,,비바라기,0
MOVE_NAMES,240,241,0x6C,0x1E7E,0x5E7E,0x1B1E7E,VARIABLE,4,09 48 08 bb,,쾌청,0
MOVE_NAMES,241,242,0x6C,0x1E83,0x5E83,0x1B1E83,VARIABLE,12,01 ca 04 b0 06 ee 05 2e 06 26 01 b2,,깨물어부수기,0
MOVE_NAMES,242,243,0x6C,0x1E90,0x5E90,0x1B1E90,VARIABLE,8,04 cc 03 df 09 3a 09 de,,미러코트,0
MOVE_NAMES,243,244,0x6C,0x1E99,0x5E99,0x1B1E99,VARIABLE,8,07 aa 01 b2 06 cf 06 63,,자기암시,0
MOVE_NAMES,244,245,0x6C,0x1EA2,0x5EA2,0x1B1EA2,VARIABLE,4,06 65 06 03,,신속,0
MOVE_NAMES,245,246,0x6C,0x1EA7,0x5EA7,0x1B1EA7,VARIABLE,9,07 68 06 63 07 97 7f 0a fb,,원시의 힘,0
MOVE_NAMES,246,247,0x6C,0x1EB1,0x5EB1,0x1B1EB1,VARIABLE,8,05 c5 03 15 07 4c 05 1c,,새도우볼,0
MOVE_NAMES,247,248,0x6C,0x1EBA,0x5EBA,0x1B1EBA,VARIABLE,8,04 cc 03 d1 07 19 08 26,,미래예지,0
MOVE_NAMES,248,249,0x6C,0x1EC3,0x5EC3,0x1B1EC3,VARIABLE,8,04 d9 07 77 01 ca 01 b2,,바위깨기,0
MOVE_NAMES,249,250,0x6C,0x1ECC,0x5ECC,0x1B1ECC,VARIABLE,11,04 d9 02 d9 7f 0a b8 07 20 04 3e,,바다 회오리,0
MOVE_NAMES,250,251,0x6C,0x1ED8,0x5ED8,0x1B1ED8,VARIABLE,8,08 2d 02 dc 01 88 09 88,,집단구타,0
